,match_id,current_score,display_score,period_1,period_2,period_3,period_4,period_5,period_1_tie_break,period_2_tie_break,period_3_tie_break,period_4_tie_break,period_5_tie_break,normal_time
8627,12332941,2,3,7,7,,,,,,,,,
8628,12332942,2,2,6,6,,,,,,,,,
8629,12332943,2,2,6,7,,,,,,,,,
8630,12332944,0,0,2,5,,,,,,,,,
8631,12332945,3,2,6,1,7,,,,,,,,
8632,12332946,2,2,6,7,7,,,6,,,,,
8633,12332966,3,2,7,6,,,,,,,,,
8634,12332967,2,3,3,6,8,,,,,8,,,
8635,12332968,3,2,6,7,,,,,,,,,
8636,12332969,0,1,1,5,,,,,,,,,
8637,12332970,3,3,7,6,,,,,,,,,
8638,12332971,2,3,7,7,,,,,,,,,
8639,12332972,1,1,5,5,,,,,,,,,
8640,12332973,3,3,6,4,7,,,,,7,,,
8641,12332974,1,1,7,6,4,,,2,,,,,
8642,12333004,0,1,7,1,,,,3,,,,,
8643,12333010,0,1,4,5,,,,,,,,,
8644,12333012,1,1,6,4,,,,4,,,,,
8645,12333014,1,0,6,7,,,,3,5,,,,
8646,12333016,3,3,7,7,,,,,,,,,
8647,12333018,2,3,7,6,,,,,,,,,
8648,12333027,1,0,3,1,,,,,,,,,
8649,12333030,0,0,2,1,,,,,,,,,
8650,12333033,0,0,5,2,,,,,,,,,
8651,12333035,2,3,6,6,8,,,,,,,,
8652,12333038,1,0,4,2,,,,,,,,,
8653,12333041,1,1,3,7,6,,,,7,,,,
8654,12333043,2,3,7,6,,,,,,,,,
8655,12333045,1,2,0,6,2,,,,,,,,
8656,12333047,0,0,5,5,,,,,,,,,
8657,12333048,1,0,3,3,,,,,,,,,
8658,12333050,3,2,7,7,,,,,,,,,
8659,12333052,2,2,3,7,7,,,,,,,,
8660,12333053,2,3,6,6,6,,,,7,,,,
8661,12333061,0,0,2,0,,,,,,,,,
8662,12333063,2,2,8,5,,,,,,,,,
8663,12333064,3,3,6,7,,,,,,,,,
8664,12333066,3,2,7,7,,,,,,,,,
8665,12333067,0,0,4,5,,,,,,,,,
8666,12333069,2,1,4,7,7,,,,,5,,,
8667,12333070,1,0,3,5,,,,,,,,,
8668,12333072,2,3,7,6,,,,,,,,,
8669,12333074,1,1,5,,,,,,,,,,
8670,12333108,3,3,7,7,,,,,,,,,
8671,12333109,3,2,7,7,,,,,,,,,
8672,12333110,2,3,7,6,,,,,,,,,
8673,12333111,0,1,3,4,,,,,,,,,
8674,12333112,2,3,7,6,,,,,,,,,
8675,12333113,2,2,7,7,,,,,,,,,
8676,12333301,2,3,6,6,,,,,,,,,
8677,12333302,2,2,6,7,,,,,,,,,
8678,12333391,1,0,7,7,,,,4,6,,,,
8679,12333449,3,3,7,6,,,,,,,,,
8680,12333450,3,3,7,7,6,,,4,,,,,
8681,12333451,0,0,3,2,,,,,,,,,
8682,12333452,1,0,7,4,,,,2,,,,,
8683,12333453,2,3,7,7,,,,,7,,,,
8684,12333500,1,1,4,4,,,,,,,,,
8685,12334032,1,1,5,2,,,,,,,,,
8686,12334042,1,1,4,5,,,,,,,,,
8687,12334044,3,2,0,6,7,,,,,,,,
8688,12334075,2,2,7,6,,,,,,,,,
8689,12334076,2,3,7,6,,,,,,,,,
8690,12334088,1,0,3,4,,,,,,,,,
8691,12334105,1,2,7,4,3,,,,,,,,
8692,12334138,3,3,7,5,6,,,,,,,,
8693,12334225,1,2,7,5,3,,,,,,,,
8694,12334249,2,2,7,7,,,,8,,,,,
8695,12334250,2,2,3,7,7,,,,,7,,,
8696,12334251,0,0,7,3,,,,7,,,,,
8697,12334252,3,2,8,7,,,,,,,,,
8698,12334253,1,0,2,2,,,,,,,,,
8699,12334254,2,2,4,7,6,,,,,,,,
8700,12334255,3,3,7,7,,,,,,,,,
8701,12334256,2,2,7,6,,,,,,,,,
8702,12334257,3,2,6,6,,,,,,,,,
8703,12334306,1,1,7,3,,,,6,,,,,
8704,12334307,1,2,8,6,6,,,,3,,,,
8705,12334308,2,3,7,7,,,,,,,,,
8706,12334309,2,2,7,7,,,,7,,,,,
8707,12334310,2,2,6,6,3,,,,,,,,
8708,12334311,3,3,6,7,,,,,,,,,
8709,12334312,2,3,7,6,,,,,,,,,
8710,12334318,2,3,7,6,,,,,,,,,
8711,12334319,1,0,2,5,,,,,,,,,
8712,12334320,0,1,1,4,,,,,,,,,
8713,12334321,3,3,1,6,7,,,,,,,,
8714,12334322,2,2,7,6,,,,,,,,,
8715,12334323,2,2,7,6,7,,,,,,,,
8716,12334324,1,1,3,5,,,,,,,,,
8717,12334325,1,1,5,6,3,,,,,,,,
8718,12334348,2,3,7,3,7,,,,,,,,
8719,12334349,2,1,4,6,7,,,,,6,,,
8720,12334350,2,1,7,4,5,,,,,,,,
8721,12334351,3,2,7,7,,,,,8,,,,
8722,12334352,2,1,7,1,2,,,,,,,,
8723,12334353,1,1,6,5,4,,,,,,,,
8724,12334354,2,3,7,7,8,,,4,,,,,
8725,12334355,1,0,4,3,,,,,,,,,
8726,12334356,1,0,3,7,,,,,3,,,,
8727,12334357,2,2,7,3,7,,,,,,,,
8728,12334424,2,3,7,6,,,,,,,,,
8729,12334425,3,2,7,6,,,,,,,,,
8730,12334426,2,2,7,6,,,,,,,,,
8731,12334431,3,3,7,5,6,,,,,,,,
8732,12334437,2,2,7,7,,,,,,,,,
8733,12334464,3,3,6,8,,,,,8,,,,
8734,12334465,3,2,7,6,,,,,,,,,
8735,12334466,2,2,7,6,,,,,,,,,
8736,12334467,3,2,6,6,,,,,,,,,
8737,12334468,,,,,,,,,,,,,
8738,12334469,1,0,5,4,,,,,,,,,
8739,12334470,2,2,7,6,5,,,3,,,,,
8740,12334471,0,1,5,5,,,,,,,,,
8741,12334472,2,2,7,7,,,,,,,,,
8742,12334473,2,3,6,6,,,,,,,,,
8743,12334474,1,0,3,4,,,,,,,,,
8744,12334476,2,1,7,1,,,,,,,,,
8745,12334477,0,1,7,0,,,,5,,,,,
8746,12334478,3,2,7,6,7,,,,6,,,,
8747,12334479,2,3,3,6,7,,,,,,,,
8748,12334502,3,2,6,6,,,,,,,,,
8749,12334503,0,0,4,3,,,,,,,,,
8750,12334505,0,0,1,1,,,,,,,,,
8751,12334506,3,3,7,5,7,,,7,,,,,
8752,12334507,1,0,2,7,,,,,9,,,,
8753,12334508,0,0,1,3,,,,,,,,,
8754,12334509,2,3,7,6,,,,,,,,,
8755,12334510,1,0,7,1,,,,3,,,,,
8756,12334512,1,2,6,8,6,,,,,4,,,
8757,12334515,3,3,6,7,,,,,,,,,
8758,12334516,0,0,4,4,,,,,,,,,
8759,12334517,3,3,7,7,,,,,,,,,
8760,12334518,1,1,2,6,,,,,,,,,
8761,12334519,2,3,6,7,,,,,,,,,
8762,12334520,2,2,1,6,7,,,,,,,,
8763,12334521,1,1,3,6,4,,,,,,,,
8764,12334522,0,1,1,4,,,,,,,,,
8765,12334523,3,3,6,8,,,,,7,,,,
8766,12334524,0,1,2,4,,,,,,,,,
8767,12334525,2,2,6,7,,,,,,,,,
8768,12334526,2,3,6,8,,,,,7,,,,
8769,12334528,3,3,6,6,,,,,,,,,
8770,12334529,1,1,3,5,,,,,,,,,
8771,12334565,1,2,7,4,1,,,,,,,,
8772,12334566,3,2,6,7,,,,,,,,,
8773,12334570,1,0,3,3,,,,,,,,,
8774,12334571,2,2,6,6,,,,,,,,,
8775,12334572,1,1,4,7,2,,,,,,,,
8776,12334573,2,2,7,5,3,,,,,,,,
8777,12334574,0,0,3,1,,,,,,,,,
8778,12334586,1,1,3,4,,,,,,,,,
8779,12334620,1,2,7,4,,,,,,,,,
8780,12334698,,,,,,,,,,,,,
8781,12334736,2,3,6,3,7,,,,,7,,,
8782,12334752,1,1,0,0,,,,,,,,,
8783,12334764,2,1,4,8,4,,,,,,,,
8784,12334783,3,3,7,6,,,,,,,,,
8785,12334828,2,2,6,7,,,,,,,,,
8786,12334841,0,1,3,1,,,,,,,,,
8787,12334869,2,2,7,7,,,,,,,,,
8788,12334872,0,1,1,4,,,,,,,,,
8789,12334893,3,3,5,7,7,,,,,,,,
8790,12334897,2,1,2,6,6,,,,,2,,,
8791,12334898,0,0,6,0,,,,,,,,,
8792,12334981,0,1,3,1,,,,,,,,,
8793,12334982,1,1,5,3,,,,,,,,,
8794,12334983,0,1,1,,,,,,,,,,
8795,12334984,2,2,7,7,,,,,,,,,
8796,12334985,1,1,7,7,4,,,2,,,,,
8797,12334986,0,0,4,3,,,,,,,,,
8798,12334987,0,0,1,3,,,,,,,,,
8799,12334988,0,0,4,4,,,,,,,,,
8800,12335023,2,2,2,7,7,,,,,3,,,
8801,12335024,1,0,4,3,,,,,,,,,
8802,12335029,0,1,2,3,,,,,,,,,
8803,12335096,1,1,8,7,8,,,8,6,,,,
8804,12335097,2,2,6,7,,,,,7,,,,
8805,12335098,2,2,6,7,,,,,,,,,
8806,12335115,3,3,6,7,,,,,,,,,
8807,12335116,2,2,6,8,,,,,8,,,,
8808,12335136,2,2,6,6,7,,,,,,,,
8809,12335159,2,2,6,5,5,,,,,,,,
8810,12335160,,,6,7,,,,,,,,,
8811,12335179,3,3,7,7,,,,,,,,,
8812,12335213,3,2,7,6,,,,,,,,,
8813,12335240,0,1,3,7,,,,,2,,,,
8814,12335241,3,3,7,6,,,,,,,,,
8815,12335242,3,3,7,7,,,,,,,,,
8816,12335252,3,2,7,7,,,,,,,,,
8817,12335268,1,1,2,7,5,,,,8,,,,
8818,12335269,2,3,3,6,7,,,,,,,,
8819,12335506,3,3,7,7,,,,,,,,,
8820,12335521,2,2,6,7,,,,,,,,,
8821,12335995,1,0,5,3,,,,,,,,,
8822,12336295,0,1,7,4,,,,2,,,,,
8823,12337152,1,0,3,5,,,,,,,,,
8824,12299526,2,2,7,6,,,,,,,,,
8825,12299527,3,3,7,7,,,,,,,,,
8826,12299553,2,2,6,8,7,,,,8,,,,
8827,12299556,3,2,6,7,,,,,,,,,
8828,12299558,2,2,7,7,,,,,,,,,
8829,12299563,2,3,7,7,,,,,,,,,
8830,12299568,3,3,8,6,,,,,,,,,
8831,12299570,1,1,5,7,3,,,,,,,,
8832,12302308,1,0,2,5,,,,,,,,,
8833,12302309,1,0,4,3,,,,,,,,,
8834,12302311,2,3,7,6,,,,7,,,,,
8835,12302312,2,2,6,7,,,,,,,,,
8836,12317294,0,1,7,2,,,,3,,,,,
8837,12317297,2,2,2,7,6,,,,,,,,
8838,12317299,1,1,5,5,,,,,,,,,
8839,12317300,0,1,7,4,,,,3,,,,,
8840,12317301,1,1,5,6,4,,,,,,,,
8841,12317302,1,1,5,4,,,,,,,,,
8842,12317303,3,2,6,2,7,,,,,,,,
8843,12317304,0,1,5,7,,,,,5,,,,
8844,12317306,1,1,7,4,1,,,,,,,,
8845,12317308,0,0,4,4,,,,,,,,,
8846,12317309,0,0,4,0,,,,,,,,,
8847,12317310,3,2,8,6,,,,11,,,,,
8848,12317311,0,1,5,5,,,,,,,,,
8849,12317312,2,1,4,6,4,,,,,,,,
8850,12317322,0,1,3,3,,,,,,,,,
8851,12317323,2,2,4,7,7,,,,,,,,
8852,12317324,3,3,6,5,7,,,,,,,,
8853,12317325,2,3,6,7,,,,,,,,,
8854,12317327,0,0,5,7,,,,,2,,,,
8855,12317328,3,3,6,4,7,,,,,,,,
8856,12317329,1,1,4,3,,,,,,,,,
8857,12317330,1,1,7,2,2,,,,,,,,
8858,12317331,0,1,4,7,,,,,7,,,,
8859,12317332,1,0,5,5,,,,,,,,,
8860,12317333,1,0,1,3,,,,,,,,,
8861,12317335,1,1,5,4,,,,,,,,,
8862,12317337,2,1,6,5,5,,,,,,,,
8863,12317340,2,1,7,7,8,,,5,,,,,
8864,12317341,3,3,7,6,,,,,,,,,
8865,12317342,3,3,6,7,,,,,,,,,
8866,12317343,1,1,6,7,2,,,,,,,,
8867,12317344,1,1,2,4,,,,,,,,,
8868,12317346,2,3,6,6,8,,,,,,,,
8869,12317347,0,1,3,6,,,,,7,,,,
8870,12317349,2,3,7,6,,,,,,,,,
8871,12317351,1,1,6,5,4,,,,,,,,
8872,12317353,2,3,7,6,,,,,,,,,
8873,12317354,2,3,7,6,,,,,,,,,
8874,12317355,1,2,7,1,4,,,,,,,,
8875,12317356,2,2,7,6,,,,,,,,,
8876,12317357,1,1,1,7,5,,,,,,,,
8877,12317390,1,0,3,4,,,,,,,,,
8878,12317393,2,2,7,6,,,,,,,,,
8879,12317396,2,3,8,4,8,,,,,8,,,
8880,12317397,1,0,1,1,,,,,,,,,
8881,12317399,3,3,7,7,,,,,8,,,,
8882,12317401,2,3,2,6,7,,,,,,,,
8883,12317402,2,2,6,6,,,,,,,,,
8884,12317403,1,1,3,6,,,,,,,,,
8885,12317406,1,0,1,,,,,,,,,,
8886,12317407,1,0,0,6,,,,,,,,,
8887,12317408,1,1,2,7,6,,,,,,,,
8888,12317409,2,2,3,7,2,,,,,,,,
8889,12317410,0,1,4,5,,,,,,,,,
8890,12317413,0,1,3,1,,,,,,,,,
8891,12317414,3,3,7,7,,,,,,,,,
8892,12317415,1,2,8,,,,,,,,,,
8893,12325982,2,2,7,8,,,,,11,,,,
8894,12325983,2,2,6,7,,,,,8,,,,
8895,12326648,1,1,7,5,5,,,7,,,,,
8896,12326649,0,1,7,7,,,,3,8,,,,
8897,12326652,2,1,4,6,4,,,,,,,,
8898,12326654,3,3,4,6,6,,,,,,,,
8899,12327001,1,0,6,5,,,,4,,,,,
8900,12327003,3,3,6,7,,,,,,,,,
8901,12327447,1,2,8,3,3,,,7,,,,,
8902,12327448,2,3,7,7,,,,,,,,,
8903,12327449,1,0,7,5,,,,5,,,,,
8904,12327450,3,3,7,7,,,,,,,,,
8905,12327451,3,3,8,2,11,,,,,,,,
8906,12327452,1,0,3,6,,,,,,,,,
8907,12327453,1,2,7,4,7,,,,,,,,
8908,12327454,2,3,7,6,,,,,,,,,
8909,12327695,3,2,6,6,7,,,,7,,,,
8910,12327698,2,2,6,3,7,,,,,,,,
8911,12327699,1,1,4,7,7,,,,,5,,,
8912,12327702,1,1,2,5,,,,,,,,,
8913,12328228,1,0,0,4,,,,,,,,,
8914,12328232,2,2,6,2,1,,,,,,,,
8915,12328234,2,2,6,6,,,,,,,,,
8916,12328235,2,2,8,4,1,,,8,,,,,
8917,12328236,3,3,7,6,,,,,,,,,
8918,12328239,2,2,7,3,,,,,,,,,
8919,12328535,3,3,6,8,,,,,,,,,
8920,12328536,3,3,7,7,,,,,,,,,
8921,12328537,0,1,7,3,,,,0,,,,,
8922,12328538,,,,,,,,,,,,,
8923,12328539,1,0,7,0,,,,2,,,,,
8924,12328540,2,2,6,7,,,,,,,,,
8925,12328541,0,0,7,3,,,,5,,,,,
8926,12328542,1,0,2,2,,,,,,,,,
8927,12328674,2,2,5,7,1,,,,,,,,
8928,12328676,3,2,7,7,,,,,,,,,
8929,12328679,,,,,,,,,,,,,
8930,12328681,0,1,2,4,,,,,,,,,
8931,12329149,,,,,,,,,,,,,
8932,12329150,,,,,,,,,,,,,
8933,12329151,0,1,6,4,,,,,,,,,
8934,12329152,3,3,7,6,,,,,,,,,
8935,12329153,,,,,,,,,,,,,
8936,12329154,3,3,7,7,,,,,,,,,
8937,12329155,2,3,6,6,,,,,,,,,
8938,12329156,,,,,,,,,,,,,
8939,12329157,3,3,7,7,,,,,,,,,
8940,12329158,1,1,7,6,7,,,,,,,,
8941,12329159,1,1,1,0,,,,,,,,,
8942,12329160,,,,,,,,,,,,,
8943,12329161,1,1,6,4,10,,,,,,,,
8944,12329162,2,2,7,2,10,,,,,,,,
8945,12329163,0,1,0,4,,,,,,,,,
8946,12329165,2,2,5,8,4,,,,,,,,
8947,12329310,1,0,2,6,,,,,5,,,,
8948,12329318,0,0,4,5,,,,,,,,,
8949,12329321,1,1,5,1,,,,,,,,,
8950,12329324,1,2,4,7,5,,,,,,,,
8951,12329327,0,1,3,5,,,,,,,,,
8952,12329334,0,0,7,6,,,,5,,,,,
8953,12329335,3,2,7,4,7,,,,,,,,
8954,12329336,1,1,7,7,6,,,6,,6,,,
8955,12329337,0,1,3,4,,,,,,,,,
8956,12330156,1,1,7,1,,,,,,,,,
8957,12330157,1,0,5,4,,,,,,,,,
8958,12330489,2,2,5,8,7,,,,7,,,,
8959,12330565,0,1,4,7,,,,,5,,,,
8960,12330606,0,1,5,5,,,,,,,,,
8961,12330713,3,2,7,7,,,,,,,,,
8962,12330715,1,0,3,2,,,,,,,,,
8963,12330719,2,2,6,6,,,,,,,,,
8964,12330734,1,1,7,2,5,,,,,,,,
8965,12330735,1,1,3,2,,,,,,,,,
8966,12330736,,,,,,,,,,,,,
8967,12330741,3,2,7,3,7,,,,,,,,
8968,12330742,3,2,7,6,,,,,,,,,
8969,12330744,2,3,6,6,,,,,,,,,
8970,12330745,0,0,2,4,,,,,,,,,
8971,12330746,2,2,7,6,,,,,,,,,
8972,12330749,3,3,7,4,7,,,,,,,,
8973,12330750,1,0,2,5,,,,,,,,,
8974,12330752,1,0,6,3,,,,3,,,,,
8975,12330753,1,0,4,5,,,,,,,,,
8976,12330754,2,2,6,7,,,,,,,,,
8977,12330755,3,2,6,6,,,,,,,,,
8978,12330756,3,3,7,6,,,,,,,,,
8979,12330760,0,0,6,,,,,4,,,,,
8980,12330761,2,2,6,7,,,,,,,,,
8981,12330762,1,1,3,1,,,,,,,,,
8982,12330765,3,2,7,6,,,,,,,,,
8983,12330766,1,1,3,1,,,,,,,,,
8984,12330856,0,1,4,3,,,,,,,,,
8985,12330857,0,0,6,4,,,,,,,,,
8986,12330858,2,2,5,6,6,,,,,,,,
8987,12330859,2,3,7,7,,,,,,,,,
8988,12331166,3,2,7,6,,,,7,,,,,
8989,12331203,2,3,7,2,7,,,,,,,,
8990,12331278,3,3,6,7,,,,,,,,,
8991,12331280,0,0,4,3,,,,,,,,,
8992,12331282,3,3,7,6,,,,,,,,,
8993,12331283,2,2,6,4,7,,,,,,,,
8994,12331284,1,1,6,3,,,,,,,,,
8995,12331297,2,1,3,6,6,,,,,,,,
8996,12331299,1,1,4,4,,,,,,,,,
8997,12331302,0,1,1,4,,,,,,,,,
8998,12331377,1,1,4,3,,,,,,,,,
8999,12331379,2,2,7,3,6,,,,,,,,
9000,12331380,2,3,7,6,,,,9,,,,,
9001,12331382,,,,,,,,,,,,,
9002,12331383,2,2,3,7,8,,,,,8,,,
9003,12331384,3,2,5,6,6,,,,,,,,
9004,12331385,0,1,1,1,,,,,,,,,
9005,12331386,2,1,2,8,2,,,,,,,,
9006,12331387,3,3,7,8,,,,,,,,,
9007,12331389,0,1,2,4,,,,,,,,,
9008,12331406,1,1,2,5,,,,,,,,,
9009,12331470,1,0,3,3,,,,,,,,,
9010,12331489,2,2,7,5,7,,,,,,,,
9011,12331493,3,2,7,7,,,,,,,,,
9012,12331537,3,3,7,7,,,,,,,,,
9013,12331543,1,2,6,6,0,,,,,,,,
9014,12331566,2,2,7,8,,,,,,,,,
9015,12331569,2,1,7,6,0,,,,,,,,
9016,12331592,1,0,1,1,,,,,,,,,
9017,12331606,2,2,7,7,,,,,,,,,
9018,12331672,3,3,7,6,,,,8,,,,,
9019,12331673,1,1,3,6,,,,,5,,,,
9020,12331674,1,0,5,4,,,,,,,,,
9021,12331676,1,0,7,5,,,,4,,,,,
9022,12331677,1,0,7,3,,,,4,,,,,
9023,12331678,3,3,6,7,,,,,,,,,
9024,12331698,3,2,6,7,,,,,,,,,
9025,12331699,1,2,8,4,4,,,9,,,,,
9026,12331701,1,0,2,3,,,,,,,,,
9027,12331702,3,3,0,7,6,,,,,,,,
9028,12331727,1,0,2,6,,,,,,,,,
9029,12331729,3,3,7,6,,,,,,,,,
9030,12331732,2,2,7,4,6,,,,,,,,
9031,12331782,2,3,7,7,,,,,,,,,
9032,12331783,2,2,7,7,,,,8,,,,,
9033,12331786,2,2,7,4,7,,,8,,,,,
9034,12331787,1,2,6,7,3,,,,5,,,,
9035,12331828,3,2,7,6,,,,8,,,,,
9036,12331844,1,1,8,5,5,,,,,,,,
9037,12331845,1,1,4,4,,,,,,,,,
9038,12331846,0,1,4,1,,,,,,,,,
9039,12331849,3,3,6,6,,,,,,,,,
9040,12331851,3,2,6,7,,,,,,,,,
9041,12331852,2,1,8,2,5,,,9,,,,,
9042,12331909,0,0,1,4,,,,,,,,,
9043,12332085,3,3,7,7,,,,,,,,,
9044,12332086,2,3,6,7,,,,,,,,,
9045,12332087,3,3,7,7,,,,,,,,,
9046,12332088,2,2,7,6,6,,,,,,,,
9047,12332089,0,0,3,2,,,,,,,,,
9048,12332090,1,1,1,3,,,,,,,,,
9049,12332091,1,1,1,5,,,,,,,,,
9050,12332092,1,1,6,6,4,,,4,,,,,
9051,12332098,2,2,6,7,,,,,,,,,
9052,12332099,,,,,,,,,,,,,
9053,12332101,2,2,6,6,,,,,,,,,
9054,12332153,3,2,6,7,,,,,,,,,
9055,12332154,3,2,7,6,,,,,,,,,
9056,12332155,1,0,4,4,,,,,,,,,
9057,12332156,2,3,6,6,,,,,,,,,
9058,12332157,0,0,1,3,,,,,,,,,
9059,12332158,0,1,2,0,,,,,,,,,
9060,12332165,3,2,7,6,,,,7,,,,,
9061,12332273,3,2,6,7,,,,,,,,,
9062,12332274,3,3,7,2,11,,,,,,,,
9063,12332275,1,1,3,4,,,,,,,,,
9064,12332332,2,2,6,6,,,,,,,,,
9065,12332333,1,1,3,2,,,,,,,,,
9066,12332335,3,2,7,4,8,,,,,8,,,
9067,12332336,1,1,1,6,4,,,,,,,,
9068,12332337,1,0,1,2,,,,,,,,,
9069,12332339,1,0,4,5,,,,,,,,,
9070,12332340,0,0,0,3,,,,,,,,,
9071,12332343,0,0,1,1,,,,,,,,,
9072,12332702,2,2,7,7,,,,8,,,,,
9073,12332703,2,3,7,5,6,,,,,,,,
9074,12332704,0,0,2,4,,,,,,,,,
9075,12332705,2,2,6,7,,,,,,,,,
9076,12332706,3,3,7,7,,,,,,,,,
9077,12332707,2,2,5,6,6,,,,,,,,
9078,12332708,1,0,5,3,,,,,,,,,
9079,12332709,2,3,6,7,,,,,,,,,
9080,12332710,2,1,7,7,5,,,,4,,,,
9081,12332711,3,3,8,7,,,,,,,,,
9082,12332712,0,0,7,6,,,,7,3,,,,
9083,12332715,3,2,8,7,7,,,,4,,,,
9084,12332716,3,3,7,7,,,,,,,,,
9085,12332717,2,3,6,8,,,,,,,,,
9086,12332718,3,2,6,7,,,,,8,,,,
9087,12332719,0,0,5,4,,,,,,,,,
9088,12332720,,,,,,,,,,,,,
9089,12332732,2,2,4,7,7,,,,,,,,
9090,12332735,0,0,5,3,,,,,,,,,
9091,12332739,1,1,3,2,,,,,,,,,
9092,12332749,0,0,3,0,,,,,,,,,
9093,12332756,2,1,6,3,4,,,,,,,,
9094,12332757,3,3,6,4,6,,,,,,,,
9095,12332758,0,0,1,2,,,,,,,,,
9096,12332759,1,1,4,5,,,,,,,,,
9097,12332760,2,2,7,8,,,,,,,,,
9098,12332761,2,3,4,6,6,,,,,,,,
9099,12332763,2,3,7,7,,,,,,,,,
9100,12332764,0,0,3,1,,,,,,,,,
9101,12332765,3,3,8,2,7,,,,,,,,
9102,12332766,0,1,4,5,,,,,,,,,
9103,12332767,2,2,7,3,6,,,,,,,,
9104,12332768,1,2,3,7,6,,,,8,,,,
9105,12332769,0,0,0,2,,,,,,,,,
9106,12332770,2,3,7,6,,,,,,,,,
9107,12332771,0,0,2,3,,,,,,,,,
9108,12332772,1,0,4,3,,,,,,,,,
9109,12332773,1,0,3,3,,,,,,,,,
9110,12332774,1,1,1,3,,,,,,,,,
9111,12332777,2,3,6,6,7,,,,7,,,,
9112,12332780,3,3,7,6,6,,,,,,,,
9113,12332781,3,3,6,6,,,,,,,,,
9114,12332782,3,3,6,6,,,,,,,,,
9115,12332786,2,3,6,6,,,,,,,,,
9116,12332787,2,2,6,7,,,,,,,,,
9117,12332788,0,0,3,2,,,,,,,,,
9118,12332790,2,1,3,8,3,,,,,,,,
9119,12332791,2,3,4,8,7,,,,7,,,,
9120,12332792,2,2,7,6,2,,,,,,,,
9121,12332793,1,1,7,4,3,,,,,,,,
9122,12332794,2,3,7,7,,,,,,,,,
9123,12332796,1,0,0,0,,,,,,,,,
9124,12332801,0,1,2,3,,,,,,,,,
9125,12332803,2,2,5,7,7,,,,,,,,
9126,12332804,0,0,3,1,,,,,,,,,
9127,12332805,0,0,6,5,,,,6,,,,,
9128,12332806,,,,,,,,,,,,,
9129,12332807,1,2,6,5,3,,,,,,,,
9130,12332808,1,1,2,6,,,,,5,,,,
9131,12332810,2,2,7,6,,,,,,,,,
9132,12332811,0,1,1,,,,,,,,,,
9133,12332812,0,0,2,1,,,,,,,,,
9134,12332813,,,,,,,,,,,,,
9135,12332814,0,0,1,0,,,,,,,,,
9136,12332941,2,3,6,6,,,,,,,,,
9137,12332942,2,2,7,6,,,,,,,,,
9138,12332943,2,2,7,6,,,,,,,,,
9139,12332944,0,1,3,4,,,,,,,,,
9140,12332945,2,3,7,2,6,,,,,,,,
9141,12332946,2,3,6,7,7,,,6,,,,,
9142,12332966,3,3,6,6,,,,,,,,,
9143,12332967,2,2,3,7,8,,,,,7,,,
9144,12332968,3,3,6,6,,,,,,,,,
9145,12332969,1,1,2,4,,,,,,,,,
9146,12332970,2,3,7,6,,,,,,,,,
9147,12332971,3,3,6,6,,,,,,,,,
9148,12332972,1,1,5,5,,,,,,,,,
9149,12332973,2,2,7,4,7,,,,,7,,,
9150,12332974,2,2,7,6,4,,,2,,,,,
9151,12332999,3,2,7,6,6,,,,2,,,,
9152,12333010,0,1,4,6,,,,,,,,,
9153,12333012,0,0,7,5,,,,3,,,,,
9154,12333014,0,1,7,7,,,,2,6,,,,
9155,12333016,2,2,7,6,,,,,,,,,
9156,12333018,2,3,7,7,,,,,,,,,
9157,12333023,0,1,5,3,,,,,,,,,
9158,12333026,2,3,6,7,,,,,,,,,
9159,12333027,1,1,3,0,,,,,,,,,
9160,12333029,2,2,3,6,4,,,,,,,,
9161,12333030,1,0,3,1,,,,,,,,,
9162,12333032,2,2,6,5,7,,,,,7,,,
9163,12333033,0,1,5,1,,,,,,,,,
9164,12333034,3,3,6,7,6,,,,,,,,
9165,12333035,3,2,6,5,7,,,,,,,,
9166,12333037,2,1,5,7,1,,,,,,,,
9167,12333038,1,1,3,1,,,,,,,,,
9168,12333040,3,3,7,6,,,,,,,,,
9169,12333041,2,2,3,7,5,,,,7,,,,
9170,12333042,2,3,7,6,,,,,,,,,
9171,12333043,2,2,7,7,,,,,,,,,
9172,12333044,3,2,6,7,,,,,,,,,
9173,12333045,2,2,0,7,2,,,,,,,,
9174,12333046,1,0,2,4,,,,,,,,,
9175,12333047,0,0,4,5,,,,,,,,,
9176,12333048,1,1,2,4,,,,,,,,,
9177,12333050,3,3,7,6,,,,,,,,,
9178,12333052,2,3,3,6,6,,,,,,,,
9179,12333053,2,3,6,6,7,,,,8,,,,
9180,12333055,2,1,4,8,3,,,,15,,,,
9181,12333057,3,3,4,6,7,,,,,,,,
9182,12333058,3,3,7,7,,,,,,,,,
9183,12333059,3,2,7,3,7,,,,,,,,
9184,12333061,1,0,2,0,,,,,,,,,
9185,12333062,2,2,7,3,7,,,,,,,,
9186,12333063,1,2,8,4,,,,,,,,,
9187,12333064,3,2,6,7,,,,,,,,,
9188,12333065,2,3,6,7,,,,,,,,,
9189,12333066,2,2,6,7,,,,,,,,,
9190,12333067,1,0,4,4,,,,,,,,,
9191,12333068,1,1,4,6,6,,,,,5,,,
9192,12333069,2,2,5,7,6,,,,,5,,,
9193,12333070,1,0,3,6,,,,,,,,,
9194,12333071,3,3,7,8,,,,,,,,,
9195,12333072,3,3,8,6,,,,,,,,,
9196,12333073,0,1,2,4,,,,,,,,,
9197,12333074,0,0,5,,,,,,,,,,
