,match_id,current_score,display_score,period_1,period_2,period_3,period_4,period_5,period_1_tie_break,period_2_tie_break,period_3_tie_break,period_4_tie_break,period_5_tie_break,normal_time
9330,12335014,3,3,6,6,,,,,,,,,
9331,12335015,3,2,6,6,6,,,6,,,,,
9332,12335023,3,2,7,3,7,,,,,7,,,
9333,12335024,2,3,7,6,,,,,,,,,
9334,12335029,3,2,6,6,,,,,,,,,
9335,12335096,2,2,7,7,11,,,3,9,,,,
9336,12335097,1,0,3,7,,,,,3,,,,
9337,12335098,1,1,0,3,,,,,,,,,
9338,12335115,1,1,3,4,,,,,,,,,
9339,12335116,0,1,4,7,,,,,5,,,,
9340,12335132,2,2,7,7,,,,,,,,,
9341,12335136,2,2,8,2,2,,,,,,,,
9342,12335159,2,3,4,8,10,,,,,,,,
9343,12335160,,,2,5,,,,,,,,,
9344,12335179,0,0,2,1,,,,,,,,,
9345,12335213,1,0,1,3,,,,,,,,,
9346,12335214,1,1,7,2,,,,,,,,,
9347,12335215,1,1,6,3,,,,,,,,,
9348,12335216,2,3,8,7,,,,7,,,,,
9349,12335223,1,0,6,1,,,,,,,,,
9350,12335240,2,3,7,7,,,,,7,,,,
9351,12335241,0,1,1,4,,,,,,,,,
9352,12335242,0,0,5,4,,,,,,,,,
9353,12335252,0,1,2,2,,,,,,,,,
9354,12335268,2,2,6,7,7,,,,6,,,,
9355,12335269,1,1,6,4,4,,,,,,,,
9356,12335459,1,0,1,2,,,,,,,,,
9357,12335506,0,1,4,2,,,,,,,,,
9358,12335521,1,0,1,4,,,,,,,,,
9359,12335956,2,2,6,6,,,,,,,,,
9360,12335957,0,1,5,2,,,,,,,,,
9361,12335958,1,0,2,3,,,,,,,,,
9362,12335959,0,1,0,4,,,,,,,,,
9363,12335960,0,1,4,2,,,,,,,,,
9364,12335961,2,1,4,7,1,,,,,,,,
9365,12335962,2,2,7,7,,,,,,,,,
9366,12335963,2,2,6,7,,,,,,,,,
9367,12335995,3,3,6,7,,,,,,,,,
9368,12336008,3,3,7,6,,,,,,,,,
9369,12336009,1,1,7,3,5,,,,,,,,
9370,12336011,2,1,7,2,,,,,,,,,
9371,12336012,3,2,7,6,,,,,,,,,
9372,12336013,2,2,6,7,,,,,,,,,
9373,12336014,2,3,6,6,,,,,,,,,
9374,12336040,2,3,7,6,,,,7,,,,,
9375,12336041,3,3,5,7,7,,,,,7,,,
9376,12336173,1,0,2,2,,,,,,,,,
9377,12336249,1,1,7,1,0,,,,,,,,
9378,12336250,3,3,7,7,,,,,,,,,
9379,12336295,2,2,8,6,,,,8,,,,,
9380,12336297,3,2,5,7,7,,,,,,,,
9381,12336298,3,2,6,7,,,,,,,,,
9382,12336299,0,0,3,1,,,,,,,,,
9383,12336300,3,3,6,6,,,,,,,,,
9384,12336321,,,,,,,,,,,,,
9385,12336323,2,2,6,4,,,,,,,,,
9386,12336324,0,0,5,1,,,,,,,,,
9387,12336325,3,2,6,7,,,,,,,,,
9388,12336377,3,2,4,7,7,,,,,,,,
9389,12336378,3,2,7,6,,,,,,,,,
9390,12336417,0,1,1,4,,,,,,,,,
9391,12336419,1,1,3,4,,,,,,,,,
9392,12336420,1,2,5,6,3,,,,,,,,
9393,12336482,1,1,4,0,,,,,,,,,
9394,12336496,2,2,6,6,,,,,,,,,
9395,12336507,1,1,2,3,,,,,,,,,
9396,12336546,0,1,3,5,,,,,,,,,
9397,12336565,2,2,2,8,6,,,,,3,,,
9398,12336638,0,1,2,4,,,,,,,,,
9399,12336649,0,0,3,1,,,,,,,,,
9400,12336650,0,1,4,7,,,,,2,,,,
9401,12336651,,,,,,,,,,,,,
9402,12336663,0,0,2,2,,,,,,,,,
9403,12336664,2,3,4,6,6,,,,,,,,
9404,12336669,1,0,6,2,,,,3,,,,,
9405,12336670,0,0,2,1,,,,,,,,,
9406,12336671,0,1,7,0,,,,7,,,,,
9407,12336672,3,3,6,6,,,,,,,,,
9408,12336674,2,2,7,6,,,,,,,,,
9409,12336676,3,2,4,7,7,,,,,,,,
9410,12336688,2,2,4,7,6,,,,,,,,
9411,12336695,2,2,6,6,,,,,,,,,
9412,12336699,0,0,3,2,,,,,,,,,
9413,12336714,2,3,7,6,,,,,,,,,
9414,12336764,1,0,4,4,,,,,,,,,
9415,12336766,2,1,7,4,7,,,,,6,,,
9416,12336781,2,2,7,3,7,,,,,,,,
9417,12336818,0,0,5,5,,,,,,,,,
9418,12336835,2,2,8,8,,,,10,8,,,,
9419,12336836,1,2,0,6,3,,,,,,,,
9420,12336884,0,1,0,2,,,,,,,,,
9421,12336885,0,0,3,3,,,,,,,,,
9422,12336887,3,2,6,7,,,,,,,,,
9423,12336888,1,0,5,6,,,,,,,,,
9424,12337023,2,2,6,6,,,,,,,,,
9425,12337024,2,2,5,6,7,,,,,,,,
9426,12337052,0,1,3,2,,,,,,,,,
9427,12337053,0,1,2,6,,,,,,,,,
9428,12337054,1,1,5,1,,,,,,,,,
9429,12337084,3,3,6,8,,,,,,,,,
9430,12337105,3,2,3,7,7,,,,,,,,
9431,12337152,3,2,6,6,,,,,,,,,
9432,12337165,2,3,7,6,,,,,,,,,
9433,12337185,1,0,4,2,,,,,,,,,
9434,12337186,3,2,6,7,,,,,,,,,
9435,12337204,1,2,6,5,4,,,,,,,,
9436,12337205,2,2,7,7,,,,,,,,,
9437,12337206,1,0,0,2,,,,,,,,,
9438,12337221,3,2,7,6,,,,,,,,,
9439,12337238,0,0,1,3,,,,,,,,,
9440,12337239,2,2,8,6,,,,7,,,,,
9441,12337254,3,3,7,3,8,,,,,,,,
9442,12337264,3,2,7,7,,,,,9,,,,
9443,12337270,3,3,7,6,,,,,,,,,
9444,12337271,3,3,7,8,,,,,8,,,,
9445,12337272,2,2,7,6,,,,,,,,,
9446,12337273,1,2,7,4,2,,,,,,,,
9447,12337274,2,2,6,7,7,,,,,,,,
9448,12337275,1,0,4,3,,,,,,,,,
9449,12337276,3,2,6,7,,,,,,,,,
9450,12337277,2,1,7,2,7,,,,,4,,,
9451,12337283,0,0,0,2,,,,,,,,,
9452,12337284,3,2,7,7,7,,,6,,,,,
9453,12337285,1,0,2,3,,,,,,,,,
9454,12337286,2,2,6,7,,,,,10,,,,
9455,12337287,3,2,6,6,,,,,,,,,
9456,12337295,2,3,3,7,7,,,,,7,,,
9457,12337299,3,3,7,7,,,,,,,,,
9458,12337300,3,3,6,7,6,,,,4,,,,
9459,12337301,2,2,6,6,4,,,,,,,,
9460,12337302,0,1,1,2,,,,,,,,,
9461,12337361,3,3,8,6,,,,7,,,,,
9462,12337367,2,3,7,7,,,,,,,,,
9463,12337378,0,0,7,1,,,,4,,,,,
9464,12337379,1,1,6,6,2,,,2,,,,,
9465,12337380,3,2,7,7,,,,,,,,,
9466,12337418,1,2,4,6,3,,,,,,,,
9467,12337419,3,3,6,6,,,,,,,,,
9468,12337423,1,0,4,3,,,,,,,,,
9469,12337424,1,1,5,4,,,,,,,,,
9470,12337425,3,2,7,8,,,,,8,,,,
9471,12337429,2,2,7,7,,,,,,,,,
9472,12337430,1,0,4,2,,,,,,,,,
9473,12337448,2,2,7,5,5,,,,,,,,
9474,12337483,3,3,8,7,,,,12,,,,,
9475,12337504,3,3,6,7,,,,,,,,,
9476,12337541,2,3,6,7,,,,,,,,,
9477,12337551,0,0,6,6,,,,,7,,,,
9478,12337567,1,1,0,2,,,,,,,,,
9479,12337591,1,1,4,0,,,,,,,,,
9480,12337592,3,2,6,7,,,,,,,,,
9481,12337593,0,0,5,5,,,,,,,,,
9482,12337632,3,3,8,6,,,,,,,,,
9483,12337640,0,0,1,1,,,,,,,,,
9484,12337644,0,0,5,6,,,,,4,,,,
9485,12337658,1,0,2,5,,,,,,,,,
9486,12337663,2,2,3,6,8,,,,,,,,
9487,12337664,2,2,7,7,,,,,,,,,
9488,12337665,1,1,4,4,,,,,,,,,
9489,12337683,2,2,7,4,,,,,,,,,
9490,12337684,1,0,2,5,,,,,,,,,
9491,12337685,0,0,7,4,,,,4,,,,,
9492,12337686,2,3,4,7,7,,,,,,,,
9493,12337687,1,2,0,6,6,,,,,,,,
9494,12337688,2,3,5,6,8,,,,,8,,,
9495,12337737,3,3,6,7,,,,,,,,,
9496,12337749,2,3,6,3,6,,,,,,,,
9497,12337854,2,2,6,4,3,,,,,,,,
9498,12337855,2,2,6,7,,,,,,,,,
9499,12337857,1,2,7,3,2,,,,,,,,
9500,12337867,0,1,6,3,,,,9,,,,,
9501,12337870,2,2,7,7,,,,,,,,,
9502,12339323,1,0,6,4,,,,2,,,,,
9503,12299558,0,1,5,3,,,,,,,,,
9504,12299562,3,3,2,7,6,,,,7,,,,
9505,12299563,1,1,4,5,,,,,,,,,
9506,12299569,3,2,3,8,6,,,,,,,,
9507,12299570,2,3,7,3,6,,,,,,,,
9508,12302305,0,0,5,4,,,,,,,,,
9509,12302307,2,2,8,7,,,,,,,,,
9510,12302309,2,2,7,6,,,,,,,,,
9511,12317285,2,3,7,4,6,,,8,,,,,
9512,12317286,2,3,6,7,,,,,,,,,
9513,12317288,2,3,7,6,,,,8,,,,,
9514,12317289,1,0,3,7,,,,,4,,,,
9515,12317290,1,1,2,7,1,,,,,,,,
9516,12317293,0,0,7,5,,,,2,,,,,
9517,12317294,2,3,7,6,,,,7,,,,,
9518,12317295,3,3,6,4,7,,,,,,,,
9519,12317296,1,1,5,2,,,,,,,,,
9520,12317297,2,1,6,5,2,,,,,,,,
9521,12317300,2,2,8,7,,,,7,,,,,
9522,12317301,2,2,7,2,6,,,,,,,,
9523,12317303,2,1,3,7,4,,,,,,,,
9524,12317306,2,2,3,6,7,,,,,,,,
9525,12317307,3,3,7,7,,,,,,,,,
9526,12317309,1,1,6,3,,,,,,,,,
9527,12317310,1,0,6,0,,,,8,,,,,
9528,12317312,3,3,7,2,6,,,,,,,,
9529,12317313,1,2,4,7,2,,,,7,,,,
9530,12317321,2,2,6,7,4,,,,3,,,,
9531,12317328,2,1,5,7,1,,,,,,,,
9532,12317329,3,3,7,7,,,,,,,,,
9533,12317331,3,3,7,8,,,,,10,,,,
9534,12317332,3,3,8,8,,,,,,,,,
9535,12317334,1,1,7,6,2,,,,4,,,,
9536,12317336,2,1,7,6,11,,,4,,,,,
9537,12317337,3,3,4,7,10,,,,,,,,
9538,12317339,2,3,6,3,10,,,,,,,,
9539,12317340,3,3,7,5,11,,,7,,,,,
9540,12317341,0,0,3,5,,,,,,,,,
9541,12317342,1,1,4,3,,,,,,,,,
9542,12317343,3,3,7,3,7,,,,,,,,
9543,12317344,2,3,6,6,,,,,,,,,
9544,12317346,2,2,4,7,5,,,,,,,,
9545,12317348,1,1,2,3,,,,,,,,,
9546,12317350,3,2,8,6,,,,7,,,,,
9547,12317352,0,1,4,7,,,,,6,,,,
9548,12317355,3,2,4,7,6,,,,,,,,
9549,12317356,1,1,2,2,,,,,,,,,
9550,12317366,1,1,6,4,2,,,,,,,,
9551,12317368,3,2,3,6,6,,,,,,,,
9552,12317372,3,2,6,6,,,,,,,,,
9553,12317373,1,2,4,7,6,,,,,4,,,
9554,12317378,2,2,2,6,6,,,,,,,,
9555,12317387,0,0,6,5,,,,,,,,,
9556,12317390,3,3,7,6,,,,,,,,,
9557,12317392,3,2,7,5,6,,,,,,,,
9558,12317393,0,0,2,2,,,,,,,,,
9559,12317394,0,1,1,2,,,,,,,,,
9560,12317395,1,0,4,3,,,,,,,,,
9561,12317396,1,1,6,6,7,,,,,5,,,
9562,12317397,2,3,6,7,,,,,,,,,
9563,12317398,0,0,3,7,,,,,7,,,,
9564,12317399,0,0,3,6,,,,,7,,,,
9565,12317401,2,1,7,2,5,,,,,,,,
9566,12317402,0,1,1,4,,,,,,,,,
9567,12317403,3,3,6,7,,,,,,,,,
9568,12317404,2,2,7,7,,,,,,,,,
9569,12317405,2,2,5,7,5,,,,13,,,,
9570,12317406,1,0,4,,,,,,,,,,
9571,12317407,2,3,7,7,,,,,,,,,
9572,12317408,2,2,7,4,8,,,,,,,,
9573,12317409,3,2,6,1,7,,,,,,,,
9574,12317410,3,3,6,7,,,,,,,,,
9575,12317412,2,3,7,8,,,,,,,,,
9576,12317413,2,3,7,7,,,,,,,,,
9577,12317414,1,0,3,6,,,,,,,,,
9578,12317415,1,0,6,,,,,,,,,,
9579,12328235,3,3,7,6,7,,,5,,,,,
9580,12328239,1,0,6,4,,,,,,,,,
9581,12328535,1,1,5,6,,,,,,,,,
9582,12328536,0,0,5,5,,,,,,,,,
9583,12328537,2,3,8,6,,,,8,,,,,
9584,12328539,3,2,7,6,,,,8,,,,,
9585,12328541,2,2,7,6,,,,7,,,,,
9586,12328542,3,2,7,7,,,,,,,,,
9587,12329335,1,2,3,6,1,,,,,,,,
9588,12330151,0,0,5,4,,,,,,,,,
9589,12330152,2,2,3,7,2,,,,9,,,,
9590,12330153,2,2,6,7,8,,,5,,,,,
9591,12330155,3,2,6,7,7,,,,,7,,,
9592,12330156,0,0,5,2,,,,,,,,,
9593,12330157,3,2,7,7,,,,,,,,,
9594,12330158,0,1,5,4,,,,,,,,,
9595,12331672,0,1,6,4,,,,5,,,,,
9596,12331673,2,2,6,7,,,,,8,,,,
9597,12331676,2,3,8,8,,,,7,,,,,
9598,12331698,1,0,1,0,,,,,,,,,
9599,12331701,2,1,7,4,,,,,,,,,
9600,12331782,1,0,5,3,,,,,,,,,
9601,12331783,1,1,6,4,,,,3,,,,,
9602,12331787,3,2,3,7,7,,,,7,,,,
9603,12332703,2,2,6,7,4,,,,,,,,
9604,12332705,0,1,4,4,,,,,,,,,
9605,12332707,2,2,7,3,4,,,,,,,,
9606,12332712,3,2,8,7,,,,9,7,,,,
9607,12332717,0,1,3,5,,,,,,,,,
9608,12332718,0,1,4,7,,,,,3,,,,
9609,12332724,2,3,7,4,7,,,,,,,,
9610,12332732,2,1,7,2,6,,,,,,,,
9611,12332765,2,2,5,7,5,,,,,,,,
9612,12332768,2,2,7,7,7,,,,4,,,,
9613,12332769,3,3,6,7,,,,,,,,,
9614,12332771,2,2,7,7,,,,,,,,,
9615,12332772,2,3,7,6,,,,,,,,,
9616,12332773,3,3,7,7,,,,,,,,,
9617,12332780,1,1,5,7,3,,,,,,,,
9618,12332791,2,2,7,7,6,,,,2,,,,
9619,12332793,3,3,4,6,7,,,,,,,,
9620,12332796,3,3,6,6,,,,,,,,,
9621,12332801,3,2,7,6,,,,,,,,,
9622,12332806,,,,,,,,,,,,,
9623,12332811,0,1,3,,,,,,,,,,
9624,12332941,0,1,1,3,,,,,,,,,
9625,12332999,1,1,6,8,5,,,,7,,,,
9626,12333012,3,3,8,6,,,,7,,,,,
9627,12333023,3,3,7,7,,,,,,,,,
9628,12333026,1,0,2,5,,,,,,,,,
9629,12333029,2,2,6,3,6,,,,,,,,
9630,12333030,2,3,6,6,,,,,,,,,
9631,12333032,2,2,2,7,7,,,,,6,,,
9632,12333034,1,1,7,1,5,,,,,,,,
9633,12333037,2,3,7,5,7,,,,,,,,
9634,12333040,1,1,4,3,,,,,,,,,
9635,12333042,1,1,4,3,,,,,,,,,
9636,12333044,0,1,4,4,,,,,,,,,
9637,12333046,2,2,7,6,,,,,,,,,
9638,12333047,2,3,7,6,,,,,,,,,
9639,12333048,2,3,6,6,,,,,,,,,
9640,12333050,0,1,4,4,,,,,,,,,
9641,12333053,2,2,0,7,3,,,,10,,,,
9642,12333055,3,3,6,7,6,,,,12,,,,
9643,12333057,2,1,7,5,3,,,,,,,,
9644,12333058,1,0,1,3,,,,,,,,,
9645,12333059,1,1,3,7,3,,,,,,,,
9646,12333061,1,2,7,2,,,,,,,,,
9647,12333062,1,1,4,7,3,,,,,,,,
9648,12333065,0,0,4,3,,,,,,,,,
9649,12333068,2,2,7,5,7,,,,,7,,,
9650,12333071,1,1,5,6,,,,,,,,,
9651,12333072,1,0,5,3,,,,,,,,,
9652,12333073,2,2,6,7,,,,,,,,,
9653,12333075,,,,,,,,,,,,,
9654,12333102,2,3,7,6,,,,,,,,,
9655,12333231,,,,,,,,,,,,,
9656,12333247,2,3,6,7,,,,,,,,,
9657,12333348,2,2,7,4,3,,,,,,,,
9658,12333349,0,1,3,4,,,,,,,,,
9659,12334029,3,3,6,7,,,,,,,,,
9660,12334069,3,3,6,7,,,,,,,,,
9661,12334128,2,3,6,7,,,,,9,,,,
9662,12334129,2,3,6,7,,,,,,,,,
9663,12334286,3,2,6,6,,,,,,,,,
9664,12334355,2,3,7,6,,,,,,,,,
9665,12334424,1,0,4,4,,,,,,,,,
9666,12334452,3,2,7,6,,,,,,,,,
9667,12334510,2,3,8,7,,,,7,,,,,
9668,12334516,2,1,6,3,,,,,,,,,
9669,12334518,3,2,7,7,,,,,,,,,
9670,12334520,2,1,7,5,5,,,,,,,,
9671,12334523,0,0,4,6,,,,,3,,,,
9672,12334525,0,1,2,2,,,,,,,,,
9673,12334528,0,1,2,3,,,,,,,,,
9674,12334568,1,0,5,3,,,,,,,,,
9675,12334909,1,2,7,4,2,,,,,,,,
9676,12334945,1,0,1,4,,,,,,,,,
9677,12334951,3,3,6,7,,,,,,,,,
9678,12335007,0,1,2,5,,,,,,,,,
9679,12335008,1,0,6,,,,,,,,,,
9680,12335009,3,2,6,7,,,,,,,,,
9681,12335011,1,2,6,4,4,,,,,,,,
9682,12335014,3,3,6,7,,,,,,,,,
9683,12335015,3,2,6,7,7,,,6,,,,,
9684,12335130,2,2,4,6,5,,,,,,,,
9685,12335132,2,3,7,6,,,,,,,,,
9686,12335167,3,3,7,6,,,,,,,,,
9687,12335176,3,3,7,6,,,,,,,,,
9688,12335183,0,0,2,3,,,,,,,,,
9689,12335184,1,1,6,3,2,,,,,,,,
9690,12335213,1,0,2,2,,,,,,,,,
9691,12335214,1,1,8,3,,,,,,,,,
9692,12335215,0,1,6,3,,,,,,,,,
9693,12335216,3,2,7,7,,,,7,,,,,
9694,12335223,1,1,5,1,,,,,,,,,
9695,12335252,1,0,2,2,,,,,,,,,
9696,12335268,3,3,7,6,7,,,,6,,,,
9697,12335459,1,0,0,2,,,,,,,,,
9698,12335506,1,0,4,3,,,,,,,,,
9699,12335956,2,2,7,7,,,,,,,,,
9700,12335957,0,0,5,2,,,,,,,,,
9701,12335958,0,0,3,3,,,,,,,,,
9702,12335959,0,1,1,4,,,,,,,,,
9703,12335960,0,1,5,2,,,,,,,,,
9704,12335961,2,1,5,7,2,,,,,,,,
9705,12335962,3,3,7,6,,,,,,,,,
9706,12335963,3,3,7,7,,,,,,,,,
9707,12336008,3,3,7,7,,,,,,,,,
9708,12336009,2,2,6,2,5,,,,,,,,
9709,12336010,3,2,7,7,,,,9,,,,,
9710,12336011,1,2,6,2,,,,,,,,,
9711,12336012,3,3,6,7,,,,,,,,,
9712,12336013,3,3,7,7,,,,,,,,,
9713,12336014,3,3,7,6,,,,,,,,,
9714,12336040,3,2,7,7,,,,8,,,,,
9715,12336041,3,3,4,7,7,,,,,8,,,
9716,12336173,0,1,1,2,,,,,,,,,
9717,12336248,1,1,4,4,,,,,,,,,
9718,12336249,1,1,7,1,0,,,,,,,,
9719,12336250,2,2,6,8,,,,,,,,,
9720,12336297,3,3,4,6,7,,,,,,,,
9721,12336298,3,3,7,6,,,,,,,,,
9722,12336299,0,1,4,0,,,,,,,,,
9723,12336300,2,2,6,7,,,,,,,,,
9724,12336321,,,,,,,,,,,,,
9725,12336323,2,1,6,5,,,,,,,,,
9726,12336324,1,1,5,1,,,,,,,,,
9727,12336325,2,2,6,7,,,,,,,,,
9728,12336377,2,3,4,6,7,,,,,,,,
9729,12336378,2,3,6,7,,,,,,,,,
9730,12336417,1,0,1,4,,,,,,,,,
9731,12336419,1,0,2,3,,,,,,,,,
9732,12336420,1,2,5,7,4,,,,,,,,
9733,12336482,0,0,3,0,,,,,,,,,
9734,12336496,2,2,6,6,,,,,,,,,
9735,12336507,0,1,1,4,,,,,,,,,
9736,12336546,1,1,2,5,,,,,,,,,
9737,12336565,1,1,2,8,6,,,,,3,,,
9738,12336638,1,0,2,3,,,,,,,,,
9739,12336649,1,0,3,1,,,,,,,,,
9740,12336650,1,1,5,6,,,,,1,,,,
9741,12336651,,,,,,,,,,,,,
9742,12336663,1,0,2,2,,,,,,,,,
9743,12336664,2,2,4,7,6,,,,,,,,
9744,12336669,0,0,7,2,,,,3,,,,,
9745,12336670,0,1,3,1,,,,,,,,,
9746,12336671,1,1,7,0,,,,7,,,,,
9747,12336672,3,2,6,7,,,,,,,,,
9748,12336674,3,3,6,7,,,,,,,,,
9749,12336676,2,3,4,6,6,,,,,,,,
9750,12336688,2,2,5,7,7,,,,,,,,
9751,12336695,3,2,6,6,,,,,,,,,
9752,12336699,1,0,2,1,,,,,,,,,
9753,12336700,3,3,7,6,,,,,,,,,
9754,12336714,3,2,7,6,,,,,,,,,
9755,12336764,1,0,3,4,,,,,,,,,
9756,12336765,3,3,7,4,11,,,,,,,,
9757,12336766,1,1,6,5,6,,,,,6,,,
9758,12336781,3,3,7,2,6,,,,,,,,
9759,12336818,1,1,6,4,,,,,,,,,
9760,12336835,2,2,7,8,,,,9,8,,,,
9761,12336836,1,2,0,7,3,,,,,,,,
9762,12336884,0,0,1,1,,,,,,,,,
9763,12336885,1,1,4,4,,,,,,,,,
9764,12336886,1,1,7,4,,,,4,,,,,
9765,12336887,2,3,6,7,,,,,,,,,
9766,12336888,0,1,4,5,,,,,,,,,
9767,12337023,2,3,6,7,,,,,,,,,
9768,12337024,3,3,5,7,7,,,,,,,,
9769,12337052,0,0,2,2,,,,,,,,,
9770,12337053,0,0,2,5,,,,,,,,,
9771,12337054,1,1,5,0,,,,,,,,,
9772,12337084,2,3,6,8,,,,,,,,,
9773,12337105,3,2,3,6,6,,,,,,,,
9774,12337138,1,0,7,4,,,,4,,,,,
9775,12337139,3,3,7,4,12,,,,,,,,
9776,12337152,3,3,6,7,,,,,,,,,
9777,12337165,2,3,7,6,,,,,,,,,
9778,12337166,0,1,3,3,,,,,,,,,
9779,12337167,2,2,7,7,,,,,,,,,
9780,12337168,2,2,6,6,3,,,4,,,,,
9781,12337176,2,2,4,7,6,,,,,,,,
9782,12337184,2,3,8,7,,,,,,,,,
9783,12337185,1,1,4,2,,,,,,,,,
9784,12337186,3,3,6,7,,,,,,,,,
9785,12337204,2,1,7,4,4,,,,,,,,
9786,12337205,2,3,6,6,,,,,,,,,
9787,12337206,0,1,0,2,,,,,,,,,
9788,12337220,2,2,7,6,,,,,,,,,
9789,12337221,3,2,6,7,,,,,,,,,
9790,12337238,0,0,2,3,,,,,,,,,
9791,12337239,3,2,8,6,,,,8,,,,,
9792,12337253,1,1,4,3,,,,,,,,,
9793,12337254,2,3,7,4,8,,,,,,,,
9794,12337264,3,2,6,8,,,,,9,,,,
9795,12337270,3,3,7,7,,,,,,,,,
9796,12337271,2,3,7,8,,,,,8,,,,
9797,12337272,3,3,7,6,,,,,,,,,
9798,12337273,2,1,7,3,2,,,,,,,,
9799,12337274,3,2,6,7,6,,,,,,,,
9800,12337275,1,0,4,3,,,,,,,,,
9801,12337276,3,3,6,7,,,,,,,,,
9802,12337277,1,1,7,1,7,,,,,5,,,
9803,12337283,0,1,0,2,,,,,,,,,
9804,12337284,2,3,7,6,6,,,6,,,,,
9805,12337285,1,1,1,3,,,,,,,,,
9806,12337286,3,3,6,8,,,,,9,,,,
9807,12337287,3,3,6,6,,,,,,,,,
9808,12337295,3,2,3,7,8,,,,,7,,,
9809,12337298,0,0,7,6,,,,4,,,,,
9810,12337299,3,2,7,6,,,,,,,,,
9811,12337300,2,2,7,6,7,,,,5,,,,
9812,12337301,1,1,6,5,4,,,,,,,,
9813,12337302,1,1,1,3,,,,,,,,,
9814,12337361,3,2,7,7,,,,7,,,,,
9815,12337367,2,3,6,7,,,,,,,,,
9816,12337378,1,1,7,2,,,,4,,,,,
9817,12337379,1,2,7,7,1,,,3,,,,,
9818,12337380,3,2,6,7,,,,,,,,,
9819,12337418,2,2,4,7,3,,,,,,,,
9820,12337419,2,2,7,7,,,,,,,,,
9821,12337423,1,1,5,3,,,,,,,,,
9822,12337424,1,1,4,4,,,,,,,,,
9823,12337425,3,3,7,8,,,,,8,,,,
9824,12337429,2,3,7,7,,,,,,,,,
9825,12337430,1,1,4,2,,,,,,,,,
9826,12337448,2,1,6,4,4,,,,,,,,
9827,12337483,3,2,7,6,,,,13,,,,,
9828,12337504,3,3,7,6,,,,,,,,,
9829,12337541,3,2,6,6,,,,,,,,,
9830,12337550,0,1,4,2,,,,,,,,,
9831,12337551,1,1,5,7,,,,,8,,,,
9832,12337567,0,0,1,2,,,,,,,,,
9833,12337591,1,0,4,1,,,,,,,,,
9834,12337592,2,3,6,7,,,,,,,,,
9835,12337593,0,1,5,4,,,,,,,,,
9836,12337632,2,2,8,6,,,,,,,,,
9837,12337640,0,0,1,1,,,,,,,,,
9838,12337641,3,2,7,7,,,,,,,,,
9839,12337644,1,0,5,6,,,,,4,,,,
9840,12337658,1,1,2,6,,,,,,,,,
9841,12337663,2,2,3,7,8,,,,,,,,
9842,12337664,3,3,7,7,,,,,,,,,
9843,12337665,1,0,3,4,,,,,,,,,
9844,12337683,2,1,7,4,,,,,,,,,
9845,12337684,0,0,3,5,,,,,,,,,
9846,12337685,1,1,6,3,,,,3,,,,,
9847,12337686,2,3,5,7,7,,,,,,,,
9848,12337687,2,1,0,6,6,,,,,,,,
9849,12337688,3,2,4,7,7,,,,,8,,,
9850,12337737,3,2,7,7,,,,,,,,,
9851,12337749,3,2,6,3,6,,,,,,,,
9852,12337782,1,1,5,2,,,,,,,,,
9853,12337832,1,2,4,6,1,,,,,,,,
9854,12337854,2,1,7,5,3,,,,,,,,
9855,12337855,3,3,6,7,,,,,,,,,
9856,12337857,2,1,7,3,2,,,,,,,,
9857,12337867,1,0,7,4,,,,8,,,,,
9858,12337868,1,2,7,8,6,,,5,,5,,,
9859,12337869,2,2,7,7,,,,,,,,,
9860,12337870,2,3,6,7,,,,,,,,,
9861,12337903,0,1,5,5,,,,,,,,,
9862,12337947,3,2,7,8,,,,,,,,,
9863,12337953,0,0,5,6,,,,,5,,,,
9864,12337954,3,2,3,6,7,,,,,8,,,
9865,12337978,1,0,3,5,,,,,,,,,
9866,12337979,3,2,7,7,,,,,,,,,
9867,12338029,0,1,3,3,,,,,,,,,
9868,12338064,2,3,7,6,,,,,,,,,
9869,12338065,2,2,6,7,,,,,,,,,
9870,12338069,3,2,7,6,,,,,,,,,
9871,12338123,2,2,6,6,7,,,,,8,,,
9872,12338540,1,0,5,4,,,,,,,,,
9873,12338541,1,1,1,0,,,,,,,,,
9874,12338542,1,1,2,2,,,,,,,,,
9875,12338837,1,1,3,2,,,,,,,,,
9876,12338838,2,2,6,8,6,,,4,,,,,
9877,12338839,3,3,6,6,,,,,,,,,
9878,12338842,0,1,2,4,,,,,,,,,
9879,12338843,1,2,7,1,0,,,,,,,,
9880,12338875,2,3,8,6,,,,7,,,,,
9881,12338884,2,2,7,7,1,,,,9,,,,
9882,12338908,1,1,6,6,4,,,,6,,,,
9883,12338916,3,2,7,7,7,,,,2,7,,,
9884,12338931,0,1,2,7,,,,,3,,,,
9885,12338956,3,3,6,7,6,,,4,,,,,
9886,12338985,3,2,6,6,,,,,,,,,
9887,12339079,0,1,3,7,,,,,6,,,,
9888,12339183,0,0,3,5,,,,,,,,,
9889,12339295,2,2,7,6,,,,,,,,,
9890,12339320,3,3,8,6,,,,7,,,,,
9891,12339323,1,1,6,3,,,,3,,,,,
9892,12339328,2,1,7,1,7,,,7,,4,,,
9893,12339375,2,3,7,4,7,,,,,,,,
9894,12339376,0,0,7,2,,,,3,,,,,
9895,12339377,0,1,2,2,,,,,,,,,
9896,12339382,3,3,8,6,,,,9,,,,,
9897,12339417,2,3,6,7,,,,,,,,,
