,match_id,market_id,market_name,is_live,suspended,initial_fractional_value,fractional_value,choice_name,choice_source_id,winnig,change
18466,12337423,1,full_time,True,False,3/11,2/5,1,497061417,False,0
18467,12337423,1,full_time,True,False,18/8,0/8,2,497061625,True,0
18468,12337425,1,full_time,True,False,0/7,19/2,1,497271744,False,0
18469,12337425,1,full_time,True,False,12/5,16/2,2,497271814,False,0
18470,12337540,1,full_time,False,True,1/9,17/8,1,497357313,True,0
18471,12337540,1,full_time,False,True,5/11,10/9,2,497357499,False,0
18472,12337542,1,full_time,True,False,1/2,16/6,1,497616611,True,0
18473,12337542,1,full_time,True,False,12/11,4/11,2,497616789,False,0
18474,12337543,1,full_time,False,False,7/5,6/10,1,497358475,False,0
18475,12337543,1,full_time,False,False,11/10,18/11,2,497358496,True,0
18476,12337544,1,full_time,True,True,0/7,18/5,1,497358246,False,0
18477,12337544,1,full_time,True,True,1/2,14/10,2,497358352,True,0
18478,12337545,1,full_time,True,True,4/4,17/8,1,497358590,False,0
18479,12337545,1,full_time,True,True,11/5,13/2,2,497358645,False,0
18480,12337550,1,full_time,False,False,19/9,18/5,1,497916804,False,0
18481,12337550,1,full_time,False,False,0/7,15/4,2,497916857,False,0
18482,12337641,1,full_time,True,False,17/8,15/8,1,498742932,False,0
18483,12337641,1,full_time,True,False,14/3,9/3,2,498742949,True,0
18484,12337687,1,full_time,False,True,19/2,17/5,1,497885126,True,0
18485,12337687,1,full_time,False,True,7/10,10/5,2,497885238,True,0
18486,12337782,1,full_time,True,False,19/9,3/5,1,499129447,False,0
18487,12337782,1,full_time,True,False,7/7,9/2,2,499129459,False,0
18488,12337832,1,full_time,True,False,8/8,10/2,1,498926530,False,0
18489,12337832,1,full_time,True,False,7/2,18/11,2,498926577,True,0
18490,12337855,1,full_time,False,True,11/9,8/5,1,499382337,False,0
18491,12337855,1,full_time,False,True,4/11,3/9,2,499382493,True,0
18492,12337857,1,full_time,True,False,6/11,4/3,1,498720695,False,0
18493,12337857,1,full_time,True,False,18/7,9/3,2,498720748,False,0
18494,12337867,1,full_time,True,False,0/4,7/7,1,499122884,False,0
18495,12337867,1,full_time,True,False,0/8,3/8,2,499123045,False,0
18496,12337868,1,full_time,False,False,10/4,6/3,1,499123203,False,0
18497,12337868,1,full_time,False,False,2/9,1/3,2,499123224,True,0
18498,12337903,1,full_time,False,False,13/7,5/11,1,499129651,True,0
18499,12337903,1,full_time,False,False,12/9,5/3,2,499129685,False,0
18500,12337947,1,full_time,True,False,1/9,5/10,1,499801180,True,0
18501,12337947,1,full_time,True,False,0/7,10/4,2,499801181,True,0
18502,12337954,1,full_time,True,True,11/3,18/7,1,500921185,True,0
18503,12337954,1,full_time,True,True,10/9,4/6,2,500921278,True,0
18504,12337978,1,full_time,True,True,7/9,4/2,1,500921641,True,0
18505,12337978,1,full_time,True,True,13/6,2/7,2,500921766,True,0
18506,12337979,1,full_time,True,False,12/9,10/10,1,499801192,True,0
18507,12337979,1,full_time,True,False,1/4,0/3,2,499801193,False,0
18508,12338029,1,full_time,False,False,5/8,15/8,1,500920591,True,0
18509,12338029,1,full_time,False,False,12/4,14/5,2,500920670,False,0
18510,12338064,1,full_time,False,True,3/11,0/9,1,499815841,False,0
18511,12338064,1,full_time,False,True,16/9,4/2,2,499815866,True,0
18512,12338065,1,full_time,False,True,19/9,7/2,1,499815916,True,0
18513,12338065,1,full_time,False,True,0/8,7/8,2,499815929,True,0
18514,12338069,1,full_time,False,False,12/2,4/6,1,500921868,True,0
18515,12338069,1,full_time,False,False,18/2,1/3,2,500921933,False,0
18516,12338123,1,full_time,True,True,14/7,4/10,1,500825805,False,0
18517,12338123,1,full_time,True,True,1/11,18/10,2,500825811,False,0
18518,12338540,1,full_time,True,True,3/9,1/2,1,500921386,False,0
18519,12338540,1,full_time,True,True,13/7,9/6,2,500921480,True,0
18520,12338541,1,full_time,False,False,5/5,2/7,1,500825955,True,0
18521,12338541,1,full_time,False,False,14/5,3/7,2,500825982,False,0
18522,12338542,1,full_time,True,False,10/4,4/4,1,500826020,False,0
18523,12338542,1,full_time,True,False,2/10,5/4,2,500826023,False,0
18524,12338837,1,full_time,False,False,11/3,3/10,1,501965473,False,0
18525,12338837,1,full_time,False,False,14/5,3/3,2,501965576,True,0
18526,12338838,1,full_time,True,False,2/2,16/7,1,501801710,True,0
18527,12338838,1,full_time,True,False,19/7,19/7,2,501801745,True,0
18528,12338839,1,full_time,False,False,11/7,7/7,1,501801685,True,0
18529,12338839,1,full_time,False,False,6/3,11/8,2,501801688,True,0
18530,12338842,1,full_time,True,True,1/8,13/4,1,501801648,True,0
18531,12338842,1,full_time,True,True,7/8,6/9,2,501801672,False,0
18532,12338843,1,full_time,False,False,7/4,19/3,1,501829015,True,0
18533,12338843,1,full_time,False,False,17/3,18/4,2,501829038,False,0
18534,12338875,1,full_time,True,True,15/2,0/10,1,501829930,False,0
18535,12338875,1,full_time,True,True,8/10,5/9,2,501830185,False,0
18536,12338884,1,full_time,True,False,1/6,14/7,1,501839425,False,0
18537,12338884,1,full_time,True,False,6/10,16/3,2,501839461,True,0
18538,12338908,1,full_time,True,False,9/9,2/5,1,501801848,False,0
18539,12338908,1,full_time,True,False,14/11,6/4,2,501801851,False,0
18540,12338916,1,full_time,True,True,5/4,9/3,1,501830473,False,0
18541,12338916,1,full_time,True,True,18/10,6/7,2,501830511,True,0
18542,12338931,1,full_time,False,False,3/5,4/8,1,501839294,True,0
18543,12338931,1,full_time,False,False,6/11,9/8,2,501839381,True,0
18544,12338956,1,full_time,True,False,13/2,5/3,1,501829505,False,0
18545,12338956,1,full_time,True,False,18/3,17/11,2,501829622,True,0
18546,12338985,1,full_time,True,True,8/5,9/2,1,501966043,False,0
18547,12338985,1,full_time,True,True,15/7,19/10,2,501966231,True,0
18548,12339079,1,full_time,False,False,0/9,7/5,1,502195732,True,0
18549,12339079,1,full_time,False,False,7/7,3/6,2,502195908,True,0
18550,12339183,1,full_time,True,False,1/9,4/7,1,502324744,True,0
18551,12339183,1,full_time,True,False,17/11,16/3,2,502324858,True,0
18552,12339295,1,full_time,True,False,12/11,4/11,1,502546990,True,0
18553,12339295,1,full_time,True,False,8/9,4/11,2,502547011,False,0
18554,12339328,1,full_time,True,True,15/2,7/7,1,502728997,True,0
18555,12339328,1,full_time,True,True,10/5,2/8,2,502729117,True,0
18556,12339375,1,full_time,True,False,0/7,14/3,1,502715415,True,0
18557,12339375,1,full_time,True,False,7/2,5/3,2,502715484,False,0
18558,12339376,1,full_time,False,False,0/4,19/6,1,502728321,True,0
18559,12339376,1,full_time,False,False,3/3,2/2,2,502728486,True,0
18560,12339377,1,full_time,True,False,13/5,17/10,1,502803411,False,0
18561,12339377,1,full_time,True,False,9/7,0/11,2,502803536,False,0
18562,12339382,1,full_time,False,False,7/2,13/9,1,502798725,True,0
18563,12339382,1,full_time,False,False,8/7,15/8,2,502798781,True,0
18564,12339417,1,full_time,False,True,2/6,13/9,1,502808697,False,0
18565,12339417,1,full_time,False,True,11/10,4/8,2,502808750,True,0
18566,12339462,1,full_time,False,False,2/4,13/9,1,503186658,False,0
18567,12339462,1,full_time,False,False,0/7,5/11,2,503186871,False,0
18568,12339468,1,full_time,False,False,19/9,12/6,1,503724957,True,0
18569,12339468,1,full_time,False,False,0/3,8/6,2,503725060,False,0
18570,12339469,1,full_time,False,False,13/7,12/11,1,503281460,False,0
18571,12339469,1,full_time,False,False,13/10,1/5,2,503281550,True,0
18572,12339489,1,full_time,False,True,17/10,18/4,1,503175215,False,0
18573,12339489,1,full_time,False,True,1/10,2/7,2,503175216,False,0
18574,12339507,1,full_time,True,False,3/5,4/5,1,503149336,True,0
18575,12339507,1,full_time,True,False,2/8,3/3,2,503149464,True,0
18576,12339508,1,full_time,True,False,0/6,18/4,1,503297248,False,0
18577,12339508,1,full_time,True,False,6/11,11/10,2,503297255,False,0
18578,12339509,1,full_time,False,False,9/10,15/5,1,503300925,True,0
18579,12339509,1,full_time,False,False,5/5,4/2,2,503300941,True,0
18580,12339510,1,full_time,True,True,5/6,18/2,1,503311971,False,0
18581,12339510,1,full_time,True,True,12/6,7/3,2,503312000,True,0
18582,12339519,1,full_time,True,False,3/10,8/9,1,503175368,True,0
18583,12339519,1,full_time,True,False,13/11,0/9,2,503175439,False,0
18584,12339525,1,full_time,True,False,6/2,3/2,1,503277460,True,0
18585,12339525,1,full_time,True,False,17/10,15/8,2,503277661,False,0
18586,12339530,1,full_time,True,False,11/8,3/7,1,503251537,True,0
18587,12339530,1,full_time,True,False,6/5,5/3,2,503251595,True,0
18588,12339534,1,full_time,False,False,0/7,6/4,1,503286293,True,0
18589,12339534,1,full_time,False,False,0/8,1/8,2,503286315,True,0
18590,12339544,1,full_time,True,False,4/4,5/6,1,503293604,True,0
18591,12339544,1,full_time,True,False,8/2,18/6,2,503293732,False,0
18592,12339545,1,full_time,True,False,7/9,11/5,1,503309453,True,0
18593,12339545,1,full_time,True,False,16/5,7/11,2,503309460,True,0
18594,12339558,1,full_time,True,False,11/5,16/10,1,503409773,False,0
18595,12339558,1,full_time,True,False,1/6,14/6,2,503410055,False,0
18596,12339560,1,full_time,False,True,11/10,12/10,1,503687318,True,0
18597,12339560,1,full_time,False,True,3/6,3/6,2,503687324,True,0
18598,12339561,1,full_time,True,False,11/4,9/8,1,503627383,True,0
18599,12339561,1,full_time,True,False,2/2,16/3,2,503627531,True,0
18600,12339562,1,full_time,False,True,14/11,1/6,1,503772498,True,0
18601,12339562,1,full_time,False,True,0/7,4/9,2,503772546,True,0
18602,12339573,1,full_time,False,True,17/6,8/9,1,503687379,False,0
18603,12339573,1,full_time,False,True,3/10,8/6,2,503687490,False,0
18604,12339574,1,full_time,False,True,0/8,3/4,1,503708385,True,0
18605,12339574,1,full_time,False,True,2/6,2/7,2,503708515,False,0
18606,12339575,1,full_time,True,False,12/9,3/5,1,504365562,True,0
18607,12339575,1,full_time,True,False,16/11,13/7,2,504365685,False,0
18608,12339576,1,full_time,False,False,9/9,7/9,1,503737730,True,0
18609,12339576,1,full_time,False,False,2/11,8/3,2,503737816,True,0
18610,12339578,1,full_time,True,True,5/10,12/7,1,503751830,False,0
18611,12339578,1,full_time,True,True,4/4,4/10,2,503751979,True,0
18612,12339579,1,full_time,False,False,16/11,12/3,1,503772083,True,0
18613,12339579,1,full_time,False,False,4/2,14/4,2,503772296,False,0
18614,12339593,1,full_time,True,False,6/3,5/5,1,505205406,True,0
18615,12339593,1,full_time,True,False,4/10,8/10,2,505205600,True,0
18616,12339602,1,full_time,False,False,4/10,1/9,1,503756639,True,0
18617,12339602,1,full_time,False,False,7/6,13/2,2,503756656,False,0
18618,12339603,1,full_time,True,True,2/7,15/4,1,503747771,False,0
18619,12339603,1,full_time,True,True,5/9,4/2,2,503747886,True,0
18620,12339604,1,full_time,False,True,18/7,7/3,1,505206256,True,0
18621,12339604,1,full_time,False,True,19/8,16/9,2,505206344,False,0
18622,12339613,1,full_time,False,False,15/3,9/8,1,503746834,True,0
18623,12339613,1,full_time,False,False,18/7,18/5,2,503746997,False,0
18624,12339622,1,full_time,True,True,16/10,8/10,1,503757005,True,0
18625,12339622,1,full_time,True,True,14/5,13/8,2,503757065,True,0
18626,12339627,1,full_time,True,True,12/11,15/4,1,504485440,True,0
18627,12339627,1,full_time,True,True,9/9,4/6,2,504485658,False,0
18628,12339628,1,full_time,False,True,5/9,4/4,1,504324350,True,0
18629,12339628,1,full_time,False,True,2/5,6/5,2,504324417,False,0
18630,12339674,1,full_time,True,True,12/2,7/8,1,504365912,True,0
18631,12339674,1,full_time,True,True,13/3,6/6,2,504365976,False,0
18632,12339693,1,full_time,False,False,3/6,12/10,1,504435168,False,0
18633,12339693,1,full_time,False,False,6/3,0/6,2,504435403,False,0
18634,12339748,1,full_time,False,True,7/10,6/2,1,504513113,True,0
18635,12339748,1,full_time,False,True,10/10,7/7,2,504513208,False,0
18636,12339757,1,full_time,True,False,13/11,9/6,1,504617441,True,0
18637,12339757,1,full_time,True,False,10/9,15/11,2,504617490,True,0
18638,12339836,1,full_time,False,True,0/7,10/9,1,505204605,True,0
18639,12339836,1,full_time,False,True,2/5,13/2,2,505204793,True,0
18640,12339865,1,full_time,False,True,11/5,8/8,1,504932461,False,0
18641,12339865,1,full_time,False,True,13/3,2/8,2,504932509,True,0
18642,12339874,1,full_time,True,True,7/5,16/10,1,505290843,False,0
18643,12339874,1,full_time,True,True,8/3,7/9,2,505290882,True,0
18644,12339875,1,full_time,True,False,9/5,17/9,1,505920048,False,0
18645,12339875,1,full_time,True,False,14/4,16/11,2,505920063,True,0
18646,12339881,1,full_time,True,False,13/7,8/3,1,505919843,True,0
18647,12339881,1,full_time,True,False,1/10,0/9,2,505919956,True,0
18648,12339882,1,full_time,True,False,19/7,5/9,1,505933660,True,0
18649,12339882,1,full_time,True,False,2/8,8/6,2,505933825,False,0
18650,12339883,1,full_time,True,True,18/3,3/9,1,505281129,True,0
18651,12339883,1,full_time,True,True,3/8,9/2,2,505281227,False,0
18652,12339886,1,full_time,False,False,0/5,17/10,1,505155011,True,0
18653,12339886,1,full_time,False,False,9/8,9/6,2,505155030,False,0
18654,12339897,1,full_time,True,False,2/7,2/11,1,505280583,True,0
18655,12339897,1,full_time,True,False,19/8,15/7,2,505280702,False,0
18656,12339900,1,full_time,False,False,13/8,4/4,1,505280162,True,0
18657,12339900,1,full_time,False,False,17/7,17/2,2,505280243,True,0
18658,12339901,1,full_time,False,True,2/11,3/4,1,505327584,False,0
18659,12339901,1,full_time,False,True,12/4,5/9,2,505327682,False,0
18660,12339963,1,full_time,False,True,13/9,1/11,1,505415873,False,0
18661,12339963,1,full_time,False,True,15/8,16/6,2,505415965,True,0
18662,12339990,1,full_time,False,True,7/5,4/8,1,506327499,True,0
18663,12339990,1,full_time,False,True,14/4,15/9,2,506327543,True,0
18664,12340058,1,full_time,False,False,1/8,9/10,1,506280616,True,0
18665,12340058,1,full_time,False,False,2/10,5/9,2,506280632,False,0
18666,12340070,1,full_time,True,False,17/10,11/4,1,505932500,False,0
18667,12340070,1,full_time,True,False,4/4,19/10,2,505932742,True,0
18668,12340091,1,full_time,False,True,8/10,2/6,1,506326957,True,0
18669,12340091,1,full_time,False,True,13/7,14/7,2,506327188,False,0
18670,12340152,1,full_time,True,True,12/9,15/10,1,506280659,False,0
18671,12340152,1,full_time,True,True,5/11,0/8,2,506280664,True,0
18672,12340153,1,full_time,True,False,15/7,8/4,1,506271237,False,0
18673,12340153,1,full_time,True,False,5/5,0/11,2,506271345,False,0
18674,12340161,1,full_time,True,False,19/8,7/6,1,506326513,True,0
18675,12340161,1,full_time,True,False,18/5,14/7,2,506326663,True,0
18676,12340184,1,full_time,True,True,15/11,16/10,1,506485229,True,0
18677,12340184,1,full_time,True,True,8/8,3/4,2,506485235,True,0
18678,12340206,1,full_time,True,True,15/4,9/2,1,507038923,False,0
18679,12340206,1,full_time,True,True,19/8,6/10,2,507038957,False,0
18680,12340641,1,full_time,True,False,17/11,8/11,1,507716318,False,0
18681,12340641,1,full_time,True,False,9/11,7/3,2,507716543,False,0
18682,12340642,1,full_time,True,False,3/7,19/10,1,507781709,True,0
18683,12340642,1,full_time,True,False,18/11,15/8,2,507781714,False,0
18684,12340643,1,full_time,False,False,2/3,4/3,1,507851581,True,0
18685,12340643,1,full_time,False,False,8/11,1/3,2,507851596,False,0
18686,12340685,1,full_time,False,True,4/10,17/4,1,508661875,True,0
18687,12340685,1,full_time,False,True,4/11,18/5,2,508661919,False,0
18688,12340752,1,full_time,True,False,12/7,8/6,1,508217540,True,0
18689,12340752,1,full_time,True,False,8/8,11/11,2,508217559,True,0
18690,12340753,1,full_time,True,False,14/5,7/6,1,508215297,False,0
18691,12340753,1,full_time,True,False,1/9,19/4,2,508215718,False,0
18692,12340781,1,full_time,False,True,18/3,3/8,1,508658157,True,0
18693,12340781,1,full_time,False,True,1/4,6/7,2,508658209,True,0
18694,12340816,1,full_time,False,True,10/5,8/4,1,508595403,True,0
18695,12340816,1,full_time,False,True,19/4,17/2,2,508595633,True,0
18696,12340882,1,full_time,True,False,12/3,6/3,1,508662032,False,0
18697,12340882,1,full_time,True,False,4/7,3/9,2,508662120,False,0
18698,12341028,1,full_time,False,False,7/11,14/11,1,508806048,False,0
18699,12341028,1,full_time,False,False,17/2,15/11,2,508806159,False,0
18700,12341053,1,full_time,False,True,7/5,14/5,1,509232453,False,0
18701,12341053,1,full_time,False,True,2/11,19/7,2,509232566,True,0
18702,12341080,1,full_time,True,True,9/7,13/3,1,509250741,True,0
18703,12341080,1,full_time,True,True,12/5,0/7,2,509250817,True,0
18704,12341112,1,full_time,False,False,2/6,6/10,1,510483748,False,0
18705,12341112,1,full_time,False,False,1/10,7/10,2,510483940,False,0
18706,12341129,1,full_time,False,True,11/7,13/2,1,510061218,True,0
18707,12341129,1,full_time,False,True,6/3,7/11,2,510061281,True,0
18708,12341130,1,full_time,True,True,4/11,11/5,1,510061481,True,0
18709,12341130,1,full_time,True,True,4/3,15/4,2,510061536,True,0
18710,12341146,1,full_time,True,False,6/3,8/2,1,510654474,False,0
18711,12341146,1,full_time,True,False,3/11,7/5,2,510654766,True,0
18712,12341147,1,full_time,False,False,8/9,11/9,1,510130811,False,0
18713,12341147,1,full_time,False,False,1/10,3/7,2,510130907,False,0
18714,12341196,1,full_time,True,True,13/2,12/4,1,510645766,True,0
18715,12341196,1,full_time,True,True,8/6,1/6,2,510645886,True,0
18716,12341229,1,full_time,False,False,2/5,6/2,1,510059557,False,0
18717,12341229,1,full_time,False,False,2/6,12/4,2,510059737,True,0
18718,12341235,1,full_time,True,False,19/8,0/2,1,510663056,True,0
18719,12341235,1,full_time,True,False,15/5,18/5,2,510663126,False,0
18720,12341242,1,full_time,False,True,10/5,10/9,1,510646414,True,0
18721,12341242,1,full_time,False,True,15/3,0/3,2,510646522,True,0
18722,12341245,1,full_time,True,True,14/3,14/9,1,509965996,True,0
18723,12341245,1,full_time,True,True,5/8,14/6,2,509966045,True,0
18724,12341308,1,full_time,True,True,9/10,18/7,1,510457917,False,0
18725,12341308,1,full_time,True,True,7/5,19/3,2,510458078,True,0
18726,12341322,1,full_time,True,False,10/3,16/10,1,510457230,False,0
18727,12341322,1,full_time,True,False,2/3,10/5,2,510457305,True,0
18728,12341331,1,full_time,True,True,3/2,19/6,1,510476690,True,0
18729,12341331,1,full_time,True,True,7/9,12/5,2,510476760,True,0
18730,12341364,1,full_time,True,False,15/5,5/5,1,510290439,False,0
18731,12341364,1,full_time,True,False,2/4,9/10,2,510290506,False,0
18732,12341366,1,full_time,True,False,19/11,2/10,1,510671699,True,0
18733,12341366,1,full_time,True,False,10/6,14/5,2,510671781,True,0
18734,12341420,1,full_time,True,True,6/3,18/7,1,510280152,True,0
18735,12341420,1,full_time,True,True,8/4,8/5,2,510280235,False,0
18736,12341505,1,full_time,False,True,4/6,13/9,1,510469777,True,0
18737,12341505,1,full_time,False,True,11/7,13/8,2,510470046,True,0
18738,12341540,1,full_time,True,True,3/9,8/11,1,510469200,False,0
18739,12341540,1,full_time,True,True,12/7,2/11,2,510469275,True,0
18740,12341551,1,full_time,False,True,2/4,0/6,1,510515431,True,0
18741,12341551,1,full_time,False,True,10/10,9/7,2,510515602,True,0
18742,12341556,1,full_time,True,True,11/3,3/8,1,510639828,False,0
18743,12341556,1,full_time,True,True,10/11,4/7,2,510639890,False,0
18744,12341561,1,full_time,False,True,2/6,2/2,1,510483488,False,0
18745,12341561,1,full_time,False,True,10/7,18/5,2,510483537,True,0
18746,12341575,1,full_time,True,False,18/4,5/10,1,510597995,False,0
18747,12341575,1,full_time,True,False,2/3,18/6,2,510598092,False,0
18748,12341595,1,full_time,False,False,18/7,14/6,1,510671202,True,0
18749,12341595,1,full_time,False,False,13/7,12/4,2,510671260,False,0
18750,12341674,1,full_time,True,False,13/2,3/8,1,511018537,True,0
18751,12341674,1,full_time,True,False,14/3,18/6,2,511018640,False,0
18752,12341755,1,full_time,False,True,19/5,18/9,1,511277354,False,0
18753,12341755,1,full_time,False,True,8/5,10/7,2,511277484,False,0
18754,12341756,1,full_time,False,True,0/6,10/9,1,511140376,False,0
18755,12341756,1,full_time,False,True,5/3,19/3,2,511140608,False,0
18756,12341778,1,full_time,True,False,17/4,0/7,1,512233192,False,0
18757,12341778,1,full_time,True,False,3/3,1/2,2,512233262,True,0
18758,12341779,1,full_time,False,False,15/2,11/9,1,511716498,True,0
18759,12341779,1,full_time,False,False,11/3,9/9,2,511716604,True,0
18760,12341789,1,full_time,True,True,8/10,9/5,1,513014727,False,0
18761,12341789,1,full_time,True,True,10/11,17/10,2,513014734,False,0
18762,12341893,1,full_time,False,False,19/4,8/5,1,511141137,False,0
18763,12341893,1,full_time,False,False,19/11,18/10,2,511141365,True,0
18764,12341904,1,full_time,False,True,7/9,6/5,1,512227683,True,0
18765,12341904,1,full_time,False,True,9/4,2/6,2,512227686,False,0
18766,12341962,1,full_time,True,True,10/5,12/3,1,512428472,True,0
18767,12341962,1,full_time,True,True,12/4,19/7,2,512428507,False,0
18768,12341988,1,full_time,False,False,16/2,18/2,1,512580658,False,0
18769,12341988,1,full_time,False,False,4/2,12/7,2,512580737,False,0
18770,12342029,1,full_time,False,False,5/9,5/3,1,512040218,False,0
18771,12342029,1,full_time,False,False,7/4,3/6,2,512040392,False,0
18772,12342037,1,full_time,True,False,19/5,5/7,1,512040723,False,0
18773,12342037,1,full_time,True,False,2/6,13/7,2,512040928,True,0
18774,12342038,1,full_time,True,True,1/11,13/6,1,512042210,False,0
18775,12342038,1,full_time,True,True,15/3,7/3,2,512042481,False,0
18776,12342039,1,full_time,False,True,0/10,1/6,1,512041649,False,0
18777,12342039,1,full_time,False,True,14/8,8/7,2,512041699,True,0
18778,12342040,1,full_time,True,True,11/7,19/8,1,512043023,True,0
18779,12342040,1,full_time,True,True,2/3,18/10,2,512043051,False,0
18780,12342052,1,full_time,True,True,9/11,4/3,1,512041245,True,0
18781,12342052,1,full_time,True,True,17/3,7/3,2,512041337,True,0
18782,12342053,1,full_time,True,True,0/2,17/3,1,512043381,False,0
18783,12342053,1,full_time,True,True,2/6,2/6,2,512043440,True,0
18784,12342168,1,full_time,True,False,5/10,11/3,1,512232128,False,0
18785,12342168,1,full_time,True,False,14/10,8/2,2,512232253,False,0
18786,12342169,1,full_time,False,False,11/8,19/7,1,512232444,True,0
18787,12342169,1,full_time,False,False,12/7,12/5,2,512232466,True,0
18788,12342170,1,full_time,False,True,3/7,17/2,1,512232611,True,0
18789,12342170,1,full_time,False,True,16/5,2/9,2,512232788,True,0
18790,12342171,1,full_time,False,True,16/3,19/7,1,512231180,,0
18791,12342171,1,full_time,False,True,15/11,14/6,2,512231338,,0
18792,12342173,1,full_time,True,False,0/8,7/4,1,512231606,True,0
18793,12342173,1,full_time,True,False,4/6,2/9,2,512231690,True,0
18794,12342175,1,full_time,False,True,16/2,12/2,1,512232958,False,0
18795,12342175,1,full_time,False,True,1/6,11/7,2,512233014,False,0
18796,12342206,1,full_time,False,False,5/6,15/3,1,512500265,True,0
18797,12342206,1,full_time,False,False,16/7,19/9,2,512500279,False,0
18798,12342207,1,full_time,False,True,13/11,0/7,1,512503168,True,0
18799,12342207,1,full_time,False,True,15/5,9/8,2,512503295,True,0
18800,12342208,1,full_time,True,True,1/3,10/11,1,512502577,True,0
18801,12342208,1,full_time,True,True,12/3,6/6,2,512502640,False,0
18802,12342210,1,full_time,False,False,3/7,0/7,1,512500408,True,0
18803,12342210,1,full_time,False,False,4/10,2/11,2,512500592,True,0
18804,12342274,1,full_time,False,False,12/3,8/7,1,512937132,False,0
18805,12342274,1,full_time,False,False,7/7,19/5,2,512937413,True,0
18806,12342311,1,full_time,True,True,3/10,14/4,1,512925615,False,0
18807,12342311,1,full_time,True,True,4/10,3/2,2,512925892,True,0
18808,12342367,1,full_time,False,True,18/3,16/3,1,514418721,True,0
18809,12342367,1,full_time,False,True,17/7,2/2,2,514418800,True,0
18810,12342392,1,full_time,False,True,19/9,17/9,1,512872604,False,0
18811,12342392,1,full_time,False,True,19/8,13/5,2,512872641,False,0
18812,12342393,1,full_time,False,False,5/9,8/9,1,512871630,False,0
18813,12342393,1,full_time,False,False,5/2,11/9,2,512871695,False,0
18814,12342394,1,full_time,True,False,9/9,15/4,1,512872392,True,0
18815,12342394,1,full_time,True,False,11/11,10/2,2,512872400,True,0
18816,12342407,1,full_time,False,True,6/6,17/5,1,512871902,True,0
18817,12342407,1,full_time,False,True,3/11,5/2,2,512871956,True,0
18818,12342408,1,full_time,False,False,10/2,2/7,1,512872177,True,0
18819,12342408,1,full_time,False,False,0/3,9/6,2,512872185,False,0
18820,12342413,1,full_time,False,False,3/4,6/8,1,512871998,True,0
18821,12342413,1,full_time,False,False,7/6,2/9,2,512872106,False,0
18822,12342414,1,full_time,False,True,10/11,19/9,1,512870608,False,0
18823,12342414,1,full_time,False,True,15/6,19/3,2,512870776,False,0
18824,12342415,1,full_time,False,False,11/5,2/3,1,512870903,True,0
18825,12342415,1,full_time,False,False,14/9,2/3,2,512870940,False,0
18826,12343394,1,full_time,False,False,18/4,4/5,1,515990527,True,0
18827,12343394,1,full_time,False,False,13/7,16/4,2,515990707,True,0
18828,12343451,1,full_time,True,True,13/7,5/2,1,516531540,True,0
18829,12343451,1,full_time,True,True,5/6,17/6,2,516531547,False,0
18830,12343660,1,full_time,True,False,7/5,0/4,1,516685071,True,0
18831,12343660,1,full_time,True,False,5/11,2/6,2,516685142,True,0
18832,12343860,1,full_time,False,True,6/9,8/9,1,516897923,False,0
18833,12343860,1,full_time,False,True,12/7,0/5,2,516898003,True,0
18834,12299540,1,full_time,False,True,14/6,15/8,1,506166509,True,1
18835,12299540,1,full_time,False,True,13/3,3/6,2,506166527,True,-1
18836,12299540,11,first_set_winner,False,True,16/3,12/10,1,506166806,True,1
18837,12299540,11,first_set_winner,False,True,9/3,11/7,2,506166825,False,-1
18838,12299540,12,total_games_won,True,True,2/6,5/7,Over,506395915,False,0
18839,12299540,12,total_games_won,True,True,19/10,9/6,Under,506395914,True,0
18840,12299562,1,full_time,True,False,16/5,13/6,1,499632468,False,1
18841,12299562,1,full_time,True,False,9/3,11/7,2,499632656,True,-1
18842,12299562,11,first_set_winner,True,False,4/9,17/7,1,499637478,True,1
18843,12299562,11,first_set_winner,True,False,1/2,5/2,2,499637485,True,-1
18844,12302292,1,full_time,False,True,6/11,18/5,1,506488476,False,1
18845,12302292,1,full_time,False,True,8/8,10/10,2,506488493,True,-1
18846,12302292,11,first_set_winner,True,True,18/7,2/8,1,506489007,False,0
18847,12302292,11,first_set_winner,True,True,7/3,15/8,2,506489008,True,0
18848,12302292,12,total_games_won,True,False,3/11,4/6,Over,506911425,False,1
18849,12302292,12,total_games_won,True,False,10/2,3/10,Under,506911361,True,-1
18850,12317284,1,full_time,False,True,4/11,13/11,1,513228349,True,-1
18851,12317284,1,full_time,False,True,13/11,17/6,2,513228424,False,1
18852,12317284,11,first_set_winner,False,False,2/8,13/2,1,513229787,True,-1
18853,12317284,11,first_set_winner,False,False,3/4,8/2,2,513229830,False,1
18854,12317284,12,total_games_won,True,True,8/8,3/5,Over,513678129,True,-1
18855,12317284,12,total_games_won,True,True,19/3,18/9,Under,513678122,True,1
18856,12317287,1,full_time,True,True,19/4,15/2,1,505708209,True,1
18857,12317287,1,full_time,True,True,14/3,9/2,2,505708379,False,0
18858,12317287,11,first_set_winner,True,True,4/6,2/3,1,505712239,False,0
18859,12317287,11,first_set_winner,True,True,10/11,14/2,2,505712467,False,0
18860,12317287,12,total_games_won,True,True,15/11,19/2,Over,506289595,False,1
18861,12317287,12,total_games_won,True,True,18/10,19/8,Under,506289588,False,-1
